##########
# Исследование № 000011
# 2025-11-12 19:14:13
##########
0000000032;39.55;-8.60;-1.30;0;0
0000000045;39.60;-8.50;-1.30;0;0
0000000071;39.65;-8.45;-1.30;0;0
0000000099;39.60;-8.35;-1.35;0;0
0000000130;39.60;-8.25;-1.55;0;0
0000000163;39.65;-8.15;-1.60;0;0
0000000198;39.65;-8.10;-1.60;0;0
0000000215;39.75;-7.95;-1.70;0;0
0000000243;39.70;-7.90;-1.75;0;0
0000000265;39.70;-7.80;-1.75;0;0
0000000275;39.75;-7.80;-1.75;0;0
0000000306;39.75;-7.80;-1.80;0;0
0000000322;39.70;-7.75;-1.80;0;0
0000000354;39.75;-7.75;-1.85;0;0
0000000376;39.70;-7.70;-1.95;0;0
0000000406;39.70;-7.65;-1.95;0;0
0000000427;39.70;-7.65;-2.00;0;0
0000000443;39.70;-7.55;-2.05;0;0
0000000463;39.70;-7.55;-2.10;0;0
0000000490;39.65;-7.55;-2.10;0;0
0000000507;39.65;-7.50;-2.20;0;0
0000000531;39.70;-7.40;-2.20;0;0
0000000553;39.75;-7.35;-2.25;0;0
0000000573;39.75;-7.30;-2.30;0;0
0000000596;39.70;-7.25;-2.30;0;0
0000000618;39.70;-7.15;-2.30;0;0
0000000642;39.70;-7.10;-2.30;0;0
0000000664;39.65;-7.00;-2.30;0;0
0000000684;39.65;-7.00;-2.30;0;0
0000000709;39.65;-6.95;-2.40;0;0
0000000729;39.60;-6.90;-2.40;0;0
0000000755;39.55;-6.85;-2.40;0;0
0000000774;39.55;-6.75;-2.40;0;0
0000000796;39.50;-6.65;-2.45;0;0
0000000817;39.45;-6.60;-2.50;0;0
0000000840;39.45;-6.60;-2.60;0;0
0000000861;39.50;-6.50;-2.60;0;0
0000000884;39.50;-6.40;-2.65;0;0
0000000910;39.55;-6.30;-2.70;0;0
0000000928;39.55;-6.25;-2.75;0;0
0000000954;39.50;-6.25;-2.80;0;0
0000000974;39.55;-6.15;-2.90;0;0
0000000998;39.60;-6.10;-2.90;0;0
0000001016;39.60;-6.05;-3.00;0;0
0000001045;39.65;-6.00;-3.05;0;0
0000001060;39.65;-6.00;-3.15;0;0
0000001087;39.70;-5.95;-3.25;0;0
0000001107;39.70;-5.85;-3.25;0;0
0000001130;39.70;-5.80;-3.30;0;0
0000001147;39.70;-5.75;-3.30;0;0
0000001170;39.65;-5.70;-3.35;0;0
0000001198;39.65;-5.65;-3.45;0;0
0000001213;39.60;-5.55;-3.50;0;0
0000001236;39.60;-5.50;-3.55;0;0
0000001259;39.65;-5.45;-3.65;0;0
0000001289;39.65;-5.45;-3.70;0;0
0000001308;39.60;-5.45;-3.75;0;0
0000001325;39.65;-5.45;-3.85;0;0
0000001345;39.70;-5.40;-3.95;1;0
0000001368;39.70;-5.30;-4.05;1;0
0000001377;39.65;-5.25;-4.10;1;0
0000001409;39.65;-5.15;-4.15;1;0
0000001426;39.70;-5.10;-4.20;1;0
0000001441;39.75;-5.05;-4.30;1;0
0000001472;39.75;-5.05;-4.30;1;0
0000001523;39.75;-5.00;-4.30;1;0
0000001536;39.75;-4.95;-4.40;1;0
0000001572;39.80;-4.90;-4.40;1;0
0000001584;39.80;-4.90;-4.45;1;0
0000001632;39.80;-4.80;-4.50;1;0
0000001656;39.80;-4.75;-4.70;1;0
0000001664;39.85;-4.65;-4.80;1;0
0000001702;39.85;-4.65;-4.85;1;0
0000001713;39.85;-4.60;-4.90;1;0
0000001730;39.80;-4.60;-4.90;1;0
0000001760;39.80;-4.55;-5.00;1;0
0000001777;39.80;-4.50;-5.10;1;0
0000001808;39.85;-4.40;-5.15;1;0
0000001840;39.85;-4.40;-5.15;1;0
0000001872;39.85;-4.25;-5.30;1;0
0000001888;39.90;-4.15;-5.40;1;0
0000001919;39.90;-4.10;-5.45;1;0
0000001935;39.90;-4.00;-5.50;1;0
0000001951;39.85;-3.95;-5.60;1;0
0000001987;39.90;-3.90;-5.65;1;0
0000002015;39.90;-3.85;-5.70;1;0
0000002055;39.90;-3.80;-5.80;1;0
0000002073;39.90;-3.70;-5.85;1;0
0000002086;39.85;-3.65;-5.95;1;0
0000002094;39.85;-3.55;-6.05;1;0
0000002114;39.90;-3.50;-6.10;1;0
0000002146;39.95;-3.45;-6.15;1;0
0000002177;39.95;-3.35;-6.20;1;0
0000002200;40.00;-3.30;-6.25;1;0
0000002209;40.05;-3.25;-6.25;1;0
0000002225;40.05;-3.20;-6.35;1;0
0000002251;40.05;-3.20;-6.45;1;0
0000002287;40.05;-3.15;-6.50;1;0
0000002319;40.00;-3.00;-6.55;1;0
0000002353;40.00;-3.00;-6.65;1;0
0000002371;39.95;-2.90;-6.75;1;0
0000002382;39.95;-2.85;-6.85;1;0
0000002398;39.95;-2.75;-6.90;1;0
0000002414;39.90;-2.70;-6.90;1;0
0000002445;39.90;-2.65;-6.90;1;0
0000002461;39.90;-2.65;-6.90;1;0
0000002478;39.85;-2.65;-6.90;1;0
0000002512;39.80;-2.65;-6.90;1;0
0000002525;39.85;-2.60;-6.95;1;0
0000002556;39.80;-2.50;-6.95;1;0
0000002572;39.75;-2.45;-7.00;1;0
0000002603;39.75;-2.40;-7.05;1;0
0000002619;39.70;-2.40;-7.10;1;0
0000002635;39.70;-2.35;-7.15;1;0
0000002666;39.70;-2.25;-7.20;1;0
0000002689;39.75;-2.15;-7.25;1;0
0000002698;39.70;-2.10;-7.30;1;0
0000002730;39.70;-2.05;-7.35;1;0
0000002746;39.70;-2.00;-7.40;1;0
0000002779;39.70;-1.90;-7.40;1;0
0000002795;39.70;-1.85;-7.45;1;0
0000002826;39.65;-1.80;-7.45;1;0
0000002844;39.65;-1.80;-7.55;1;0
0000002867;39.65;-1.80;-7.65;1;0
0000002889;39.60;-1.75;-7.65;1;0
0000002905;39.55;-1.65;-7.70;1;0
0000002937;39.55;-1.55;-7.75;1;0
0000002953;39.55;-1.55;-7.80;1;0
0000002985;39.55;-1.55;-7.80;1;0
0000003016;39.50;-1.45;-7.95;1;0
0000003046;39.45;-1.40;-8.00;1;0
0000003066;39.50;-1.40;-8.05;1;0
0000003082;39.50;-1.35;-8.05;1;0
0000003106;39.45;-1.30;-8.10;1;0
0000003130;39.50;-1.30;-8.15;1;0
0000003162;39.55;-1.20;-8.20;1;0
0000003165;39.50;-1.15;-8.25;1;0
0000003197;39.50;-1.10;-8.30;1;0
0000003225;39.55;-1.00;-8.35;1;0
0000003241;39.60;-0.95;-8.45;1;0
0000003263;39.55;-0.85;-8.45;1;0
0000003290;39.60;-0.80;-8.55;1;0
0000003309;39.60;-0.75;-8.60;1;1
0000003321;39.60;-0.70;-8.65;1;1
0000003355;39.65;-0.60;-8.70;1;1
0000003368;39.70;-0.50;-8.70;1;1
0000003392;39.70;-0.40;-8.75;1;1
0000003416;39.75;-0.35;-8.85;1;1
0000003432;39.75;-0.30;-8.90;1;1
0000003448;39.80;-0.30;-9.00;1;1
0000003496;39.80;-0.25;-9.00;1;1
0000003529;39.80;-0.20;-9.15;1;1
0000003544;39.75;-0.10;-9.20;1;1
0000003563;39.70;0.00;-9.25;1;1
0000003593;39.70;0.05;-9.25;1;1
0000003610;39.65;0.10;-9.35;1;1
0000003641;39.65;0.10;-9.45;1;1
0000003656;39.65;0.20;-9.55;1;1
0000003690;39.65;0.30;-9.60;1;1
0000003704;39.65;0.30;-9.65;1;1
0000003720;39.60;0.40;-9.65;1;1
0000003736;39.60;0.45;-9.70;1;1
0000003767;39.65;0.50;-9.75;1;1
0000003783;39.70;0.50;-9.85;1;1
0000003815;39.70;0.50;-9.85;1;1
0000003831;39.70;0.50;-9.85;1;1
0000003849;39.75;0.55;-9.85;1;1
0000003878;39.80;0.65;-9.85;1;1
0000003910;39.85;0.65;-9.90;1;1
0000003926;39.80;0.70;-9.90;1;1
0000003947;39.85;0.75;-9.90;1;1
0000003968;39.85;0.80;-9.95;1;1
0000003988;39.85;0.85;-10.00;1;1
0000004003;39.85;0.90;-10.05;1;1
